python analyze_traffic.py --log-file logs/traffic_log_20250609_143649.csvtimestamp,flow_id,from_host,to_host,from_ip,to_ip,traffic_type,size_bytes,bandwidth_bps,latency_ms,duration_sec,packet_loss_pct,status,details,flow_start_time,flow_end_time
2025-06-09 14:05:15.136,flow_390,h4,h5,10.0.2.2,10.0.3.1,ping,320,0,7.281,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.072/7.281/8.088/0.724 ms",2025-06-09 14:05:15.136,2025-06-09 14:05:19.154
2025-06-09 14:04:57.610,flow_387,h8,h4,10.0.4.2,10.0.2.2,iperf,1572864,12600000,9.758,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.76ms",2025-06-09 14:04:57.610,2025-06-09 14:05:31.359
2025-06-09 14:05:08.626,flow_389,h8,h3,10.0.4.2,10.0.2.1,ping,320,0,12.806,5,0,SUCCESS,"Packet Loss: 0%, RTT: 9.706/12.806/24.249/5.724 ms",2025-06-09 14:05:08.626,2025-06-09 14:05:35.382
2025-06-09 14:04:52.594,flow_385,h2,h8,10.0.1.2,10.0.4.2,iperf,1572864,12600000,8.148,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.15ms",2025-06-09 14:04:52.594,2025-06-09 14:05:27.099
2025-06-09 14:05:19.643,flow_391,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,1.66,18.99988,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(3.5ms,0%loss) | small_pkt(3.0ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 204.9% | Successful: 4/4",2025-06-09 14:05:19.643,2025-06-09 14:05:38.644
2025-06-09 14:05:39.676,flow_395,h4,h2,10.0.2.2,10.0.1.2,mtr,640,0,22.3,11.94101,0.0,SUCCESS,"NetDiag: Good | Tests: basic(23.4ms,0%loss) | small_pkt(21.0ms,0%loss) | large_pkt(22.6ms,0%loss) | rapid(22.3ms,0%loss) | Jitter: 10.8% | Successful: 4/4",2025-06-09 14:05:39.676,2025-06-09 14:05:51.618
2025-06-09 14:05:32.157,flow_392,h8,h3,10.0.4.2,10.0.2.1,mtr,640,0,8.83,25.181777,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.7ms,0%loss) | small_pkt(8.7ms,0%loss) | large_pkt(8.6ms,0%loss) | rapid(9.2ms,0%loss) | Jitter: 6.7% | Successful: 4/4",2025-06-09 14:05:32.157,2025-06-09 14:05:57.339
2025-06-09 14:04:30.030,flow_376,h2,h7,10.0.1.2,10.0.4.1,iperf,1310720,10500000,21.095,30,0,SUCCESS,"Transfer: 1.25 MBytes, Bandwidth: 10.5 Mbits/sec | Latency: 21.09ms",2025-06-09 14:04:30.030,2025-06-09 14:05:57.322
2025-06-09 14:04:48.084,flow_384,h3,h2,10.0.2.1,10.0.1.2,iperf,1572864,12600000,8.104,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.10ms",2025-06-09 14:04:48.084,2025-06-09 14:05:26.605
2025-06-09 14:05:36.668,flow_393,h8,h3,10.0.4.2,10.0.2.1,mtr,640,0,10.2,22.549883,0.0,SUCCESS,"NetDiag: Good | Tests: basic(9.5ms,0%loss) | small_pkt(9.8ms,0%loss) | large_pkt(10.2ms,0%loss) | rapid(11.3ms,0%loss) | Jitter: 17.1% | Successful: 4/4",2025-06-09 14:05:36.668,2025-06-09 14:05:59.218
2025-06-09 14:05:37.170,flow_394,h2,h7,10.0.1.2,10.0.4.1,ping,320,0,14.884,5,0,SUCCESS,"Packet Loss: 0%, RTT: 11.165/14.884/26.492/5.886 ms",2025-06-09 14:05:37.170,2025-06-09 14:06:01.375
2025-06-09 14:05:59.719,flow_399,h2,h8,10.0.1.2,10.0.4.2,ping,320,0,18.24,5,0,SUCCESS,"Packet Loss: 0%, RTT: 10.577/18.240/32.463/8.292 ms",2025-06-09 14:05:59.719,2025-06-09 14:06:05.428
2025-06-09 14:05:58.716,flow_397,h3,h2,10.0.2.1,10.0.1.2,mtr,640,0,9.53,11.897571,0.0,SUCCESS,"NetDiag: Good | Tests: basic(8.0ms,0%loss) | small_pkt(8.0ms,0%loss) | large_pkt(11.4ms,0%loss) | rapid(10.8ms,0%loss) | Jitter: 36.0% | Successful: 4/4",2025-06-09 14:05:58.716,2025-06-09 14:06:10.614
2025-06-09 14:06:07.261,flow_402,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,11.374,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 11.37ms",2025-06-09 14:06:07.261,2025-06-09 14:06:32.253
2025-06-09 14:05:52.198,flow_396,h6,h2,10.0.3.2,10.0.1.2,iperf,1174405,9440000,24.236,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 24.24ms",2025-06-09 14:05:52.198,2025-06-09 14:06:16.491
2025-06-09 14:05:59.218,flow_398,h8,h7,10.0.4.2,10.0.4.1,iperf,1174405,9440000,0.22,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 0.22ms",2025-06-09 14:05:59.218,2025-06-09 14:06:12.853
2025-06-09 14:06:34.293,flow_404,h8,h7,10.0.4.2,10.0.4.1,mtr,640,0,6.37,11.926056,0.0,SUCCESS,"NetDiag: Good | Tests: basic(6.9ms,0%loss) | small_pkt(5.4ms,0%loss) | large_pkt(6.7ms,0%loss) | rapid(6.6ms,0%loss) | Jitter: 23.8% | Successful: 4/4",2025-06-09 14:06:34.293,2025-06-09 14:06:46.219
2025-06-09 14:06:02.743,flow_401,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,36.609,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 36.61ms",2025-06-09 14:06:02.743,2025-06-09 14:06:47.962
2025-06-09 14:06:34.794,flow_405,h3,h4,10.0.2.1,10.0.2.2,iperf,1174405,9440000,0.148,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 0.15ms",2025-06-09 14:06:34.794,2025-06-09 14:06:48.438
2025-06-09 14:06:37.298,flow_406,h7,h6,10.0.4.1,10.0.3.2,mtr,640,0,8.1,11.901845,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.5ms,0%loss) | small_pkt(8.2ms,0%loss) | large_pkt(7.9ms,0%loss) | rapid(7.9ms,0%loss) | Jitter: 7.0% | Successful: 4/4",2025-06-09 14:06:37.298,2025-06-09 14:06:49.200
2025-06-09 14:06:02.235,flow_400,h7,h5,10.0.4.1,10.0.3.1,iperf,1174405,9440000,36.654,30,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 36.65ms",2025-06-09 14:06:02.235,2025-06-09 14:06:36.432
2025-06-09 14:06:51.334,flow_410,h4,h8,10.0.2.2,10.0.4.2,ping,320,0,8.031,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.388/8.031/8.395/0.425 ms",2025-06-09 14:06:51.334,2025-06-09 14:06:55.368
2025-06-09 14:06:11.767,flow_403,h5,h3,10.0.3.1,10.0.2.1,mtr,640,0,10.73,44.112018,0.0,SUCCESS,"NetDiag: Good | Tests: basic(9.6ms,0%loss) | small_pkt(12.5ms,0%loss) | large_pkt(12.9ms,0%loss) | rapid(7.9ms,0%loss) | Jitter: 46.0% | Successful: 4/4",2025-06-09 14:06:11.767,2025-06-09 14:06:55.879
2025-06-09 14:06:50.324,flow_408,h6,h1,10.0.3.2,10.0.1.1,mtr,640,0,16.08,11.903581,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(7.9ms,0%loss) | small_pkt(7.9ms,0%loss) | large_pkt(28.6ms,0%loss) | rapid(19.9ms,0%loss) | Jitter: 129.0% | Successful: 4/4",2025-06-09 14:06:50.324,2025-06-09 14:07:02.227
2025-06-09 14:06:56.855,flow_413,h4,h2,10.0.2.2,10.0.1.2,mtr,640,0,7.66,11.863769,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.7ms,0%loss) | small_pkt(7.3ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 6.1% | Successful: 4/4",2025-06-09 14:06:56.855,2025-06-09 14:07:08.719
2025-06-09 14:06:47.814,flow_407,h1,h6,10.0.1.1,10.0.3.2,iperf,1174405,9440000,8.302,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 8.30ms",2025-06-09 14:06:47.814,2025-06-09 14:07:03.413
2025-06-09 14:06:53.848,flow_411,h6,h1,10.0.3.2,10.0.1.1,mtr,640,0,7.47,22.275044,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(6.9ms,0%loss) | small_pkt(7.6ms,0%loss) | large_pkt(7.5ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 11.2% | Successful: 4/4",2025-06-09 14:06:53.848,2025-06-09 14:07:16.123
2025-06-09 14:07:03.364,flow_414,h7,h4,10.0.4.1,10.0.2.2,mtr,640,0,7.41,13.880548,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.1ms,0%loss) | small_pkt(7.7ms,0%loss) | large_pkt(7.3ms,0%loss) | rapid(7.5ms,0%loss) | Jitter: 8.2% | Successful: 4/4",2025-06-09 14:07:03.364,2025-06-09 14:07:17.244
2025-06-09 14:07:16.883,flow_417,h4,h1,10.0.2.2,10.0.1.1,ping,320,0,9.552,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.580/9.552/10.425/0.675 ms",2025-06-09 14:07:16.883,2025-06-09 14:07:20.904
2025-06-09 14:06:50.828,flow_409,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,10.342,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 10.34ms",2025-06-09 14:06:50.828,2025-06-09 14:07:26.053
2025-06-09 14:07:09.869,flow_415,h7,h6,10.0.4.1,10.0.3.2,mtr,640,0,7.58,17.252252,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.9ms,0%loss) | small_pkt(6.9ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 12.0% | Successful: 4/4",2025-06-09 14:07:09.869,2025-06-09 14:07:27.121
2025-06-09 14:06:56.354,flow_412,h6,h8,10.0.3.2,10.0.4.2,mtr,640,0,10.42,35.773374,0.0,SUCCESS,"NetDiag: Good | Tests: basic(10.9ms,0%loss) | small_pkt(10.8ms,0%loss) | large_pkt(12.1ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 41.9% | Successful: 4/4",2025-06-09 14:06:56.354,2025-06-09 14:07:32.128
2025-06-09 14:07:10.372,flow_416,h5,h2,10.0.3.1,10.0.1.2,mtr,640,0,19.4,27.592501,0.0,SUCCESS,"NetDiag: Good | Tests: basic(13.0ms,0%loss) | small_pkt(19.9ms,0%loss) | large_pkt(22.7ms,0%loss) | rapid(22.0ms,0%loss) | Jitter: 49.8% | Successful: 4/4",2025-06-09 14:07:10.372,2025-06-09 14:07:37.965
2025-06-09 14:07:19.385,flow_418,h6,h5,10.0.3.2,10.0.3.1,mtr,640,0,3.6,18.745382,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(14.3ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.0ms,0%loss) | rapid(0.0ms,0%loss) | Jitter: 396.1% | Successful: 4/4",2025-06-09 14:07:19.385,2025-06-09 14:07:38.130
2025-06-09 14:07:28.405,flow_420,h4,h3,10.0.2.2,10.0.2.1,iperf,1174405,9440000,0.203,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 0.20ms",2025-06-09 14:07:28.405,2025-06-09 14:07:41.989
2025-06-09 14:07:28.907,flow_421,h5,h8,10.0.3.1,10.0.4.2,mtr,640,0,7.9,20.934632,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.9ms,0%loss) | small_pkt(7.7ms,0%loss) | large_pkt(8.3ms,0%loss) | rapid(7.7ms,0%loss) | Jitter: 7.3% | Successful: 4/4",2025-06-09 14:07:28.907,2025-06-09 14:07:49.842
2025-06-09 14:07:33.412,flow_422,h1,h6,10.0.1.1,10.0.3.2,iperf,1174405,9440000,7.653,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 7.65ms",2025-06-09 14:07:33.412,2025-06-09 14:07:49.682
2025-06-09 14:07:40.423,flow_424,h1,h8,10.0.1.1,10.0.4.2,ping,320,0,10.235,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.861/10.235/21.188/5.496 ms",2025-06-09 14:07:40.423,2025-06-09 14:07:53.697
2025-06-09 14:07:21.887,flow_419,h2,h7,10.0.1.2,10.0.4.1,iperf,1572864,12600000,9.638,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.64ms",2025-06-09 14:07:21.887,2025-06-09 14:07:58.805
2025-06-09 14:07:51.939,flow_427,h3,h1,10.0.2.1,10.0.1.1,mtr,640,0,9.64,11.874582,0.0,SUCCESS,"NetDiag: Good | Tests: basic(8.1ms,0%loss) | small_pkt(7.5ms,0%loss) | large_pkt(11.3ms,0%loss) | rapid(11.6ms,0%loss) | Jitter: 43.2% | Successful: 4/4",2025-06-09 14:07:51.939,2025-06-09 14:08:03.813
2025-06-09 14:07:42.926,flow_425,h6,h1,10.0.3.2,10.0.1.1,iperf,1174405,9440000,21.425,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 21.43ms",2025-06-09 14:07:42.926,2025-06-09 14:08:05.263
2025-06-09 14:07:54.443,flow_428,h5,h8,10.0.3.1,10.0.4.2,mtr,640,0,15.45,11.906386,0.0,SUCCESS,"NetDiag: Good | Tests: basic(13.7ms,0%loss) | small_pkt(14.6ms,0%loss) | large_pkt(15.8ms,0%loss) | rapid(17.7ms,0%loss) | Jitter: 26.0% | Successful: 4/4",2025-06-09 14:07:54.443,2025-06-09 14:08:06.349
2025-06-09 14:08:00.951,flow_429,h6,h1,10.0.3.2,10.0.1.1,ping,320,0,10.309,5,0,SUCCESS,"Packet Loss: 0%, RTT: 5.746/10.309/24.223/6.982 ms",2025-06-09 14:08:00.951,2025-06-09 14:08:09.280
2025-06-09 14:08:05.459,flow_430,h7,h4,10.0.4.1,10.0.2.2,ping,320,0,6.762,5,0,SUCCESS,"Packet Loss: 0%, RTT: 5.774/6.762/7.122/0.497 ms",2025-06-09 14:08:05.459,2025-06-09 14:08:09.474
2025-06-09 14:07:39.921,flow_423,h2,h5,10.0.1.2,10.0.3.1,mtr,640,0,14.21,30.778533,0.0,SUCCESS,"NetDiag: Good | Tests: basic(16.7ms,0%loss) | small_pkt(11.2ms,0%loss) | large_pkt(13.1ms,0%loss) | rapid(15.8ms,0%loss) | Jitter: 38.2% | Successful: 4/4",2025-06-09 14:07:39.921,2025-06-09 14:08:10.699
2025-06-09 14:08:07.963,flow_431,h7,h2,10.0.4.1,10.0.1.2,ping,320,0,8.843,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.889/8.843/9.982/0.797 ms",2025-06-09 14:08:07.963,2025-06-09 14:08:13.495
2025-06-09 14:08:08.465,flow_432,h1,h4,10.0.1.1,10.0.2.2,mtr,640,0,8.7,11.879624,0.0,SUCCESS,"NetDiag: Good | Tests: basic(9.8ms,0%loss) | small_pkt(9.6ms,0%loss) | large_pkt(8.2ms,0%loss) | rapid(7.2ms,0%loss) | Jitter: 29.4% | Successful: 4/4",2025-06-09 14:08:08.465,2025-06-09 14:08:20.344
2025-06-09 14:08:11.471,flow_434,h3,h7,10.0.2.1,10.0.4.1,mtr,640,0,6.85,11.869349,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.3ms,0%loss) | small_pkt(6.7ms,0%loss) | large_pkt(6.8ms,0%loss) | rapid(6.6ms,0%loss) | Jitter: 10.7% | Successful: 4/4",2025-06-09 14:08:11.471,2025-06-09 14:08:23.340
2025-06-09 14:08:10.969,flow_433,h5,h6,10.0.3.1,10.0.3.2,iperf,1174405,9440000,9.037,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 9.04ms",2025-06-09 14:08:10.969,2025-06-09 14:08:26.563
2025-06-09 14:08:23.485,flow_438,h7,h1,10.0.4.1,10.0.1.1,ping,320,0,7.476,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.337/7.476/8.386/0.801 ms",2025-06-09 14:08:23.485,2025-06-09 14:08:27.512
2025-06-09 14:08:20.981,flow_437,h8,h1,10.0.4.2,10.0.1.1,ping,320,0,8.441,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.604/8.441/11.233/1.401 ms",2025-06-09 14:08:20.981,2025-06-09 14:08:29.138
2025-06-09 14:07:51.437,flow_426,h8,h5,10.0.4.2,10.0.3.1,iperf,1572864,12600000,8.812,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.81ms",2025-06-09 14:07:51.437,2025-06-09 14:08:25.116
2025-06-09 14:08:33.517,flow_442,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,0.1,12.133492,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.2ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 109.5% | Successful: 4/4",2025-06-09 14:08:33.517,2025-06-09 14:08:45.651
2025-06-09 14:08:46.041,flow_443,h8,h4,10.0.4.2,10.0.2.2,ping,320,0,416.577,5,0,SUCCESS,"Packet Loss: 0%, RTT: 371.005/416.577/446.137/26.457 ms",2025-06-09 14:08:46.041,2025-06-09 14:08:50.494
2025-06-09 14:08:50.549,flow_444,h3,h2,10.0.2.1,10.0.1.2,mtr,640,0,7.55,11.876204,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.8ms,0%loss) | small_pkt(7.8ms,0%loss) | large_pkt(7.5ms,0%loss) | rapid(7.2ms,0%loss) | Jitter: 8.0% | Successful: 4/4",2025-06-09 14:08:50.549,2025-06-09 14:09:02.425
2025-06-09 14:08:31.003,flow_441,h6,h8,10.0.3.2,10.0.4.2,iperf,1572864,12600000,8.039,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.04ms",2025-06-09 14:08:31.003,2025-06-09 14:09:04.788
2025-06-09 14:09:03.071,flow_445,h4,h2,10.0.2.2,10.0.1.2,ping,320,0,11.977,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.935/11.977/16.040/2.413 ms",2025-06-09 14:09:03.071,2025-06-09 14:09:07.093
2025-06-09 14:08:28.495,flow_440,h5,h8,10.0.3.1,10.0.4.2,iperf,756736,6050000,14.708,30,0,SUCCESS,"Transfer: 739 KBytes, Bandwidth: 6.05 Mbits/sec | Latency: 14.71ms",2025-06-09 14:08:28.495,2025-06-09 14:09:06.796
2025-06-09 14:08:14.474,flow_436,h5,h6,10.0.3.1,10.0.3.2,mtr,640,0,9.26,54.176588,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(10.1ms,0%loss) | small_pkt(13.7ms,0%loss) | large_pkt(12.5ms,0%loss) | rapid(0.6ms,0%loss) | Jitter: 141.3% | Successful: 4/4",2025-06-09 14:08:14.474,2025-06-09 14:09:08.650
2025-06-09 14:08:11.972,flow_435,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,12600000,17.328,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 17.33ms",2025-06-09 14:08:11.972,2025-06-09 14:08:47.785
2025-06-09 14:08:27.993,flow_439,h1,h4,10.0.1.1,10.0.2.2,iperf,1572864,12600000,25.662,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 25.66ms",2025-06-09 14:08:27.993,2025-06-09 14:09:09.378
2025-06-09 14:09:08.585,flow_448,h6,h4,10.0.3.2,10.0.2.2,ping,320,0,12.619,5,0,SUCCESS,"Packet Loss: 0%, RTT: 11.438/12.619/14.257/0.969 ms",2025-06-09 14:09:08.585,2025-06-09 14:09:12.615
2025-06-09 14:09:08.082,flow_447,h7,h6,10.0.4.1,10.0.3.2,mtr,640,0,11.62,11.905525,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(8.8ms,0%loss) | small_pkt(10.5ms,0%loss) | large_pkt(12.2ms,0%loss) | rapid(14.9ms,0%loss) | Jitter: 52.5% | Successful: 4/4",2025-06-09 14:09:08.082,2025-06-09 14:09:19.988
2025-06-09 14:09:12.102,flow_451,h2,h5,10.0.1.2,10.0.3.1,mtr,640,0,8.63,12.92623,0.0,SUCCESS,"NetDiag: Good | Tests: basic(7.6ms,0%loss) | small_pkt(7.4ms,0%loss) | large_pkt(9.8ms,0%loss) | rapid(9.7ms,0%loss) | Jitter: 27.0% | Successful: 4/4",2025-06-09 14:09:12.102,2025-06-09 14:09:25.028
2025-06-09 14:09:21.114,flow_453,h5,h1,10.0.3.1,10.0.1.1,ping,320,0,17.729,5,0,SUCCESS,"Packet Loss: 0%, RTT: 14.008/17.729/21.302/2.721 ms",2025-06-09 14:09:21.114,2025-06-09 14:09:25.137
2025-06-09 14:09:11.600,flow_450,h1,h5,10.0.1.1,10.0.3.1,iperf,1174405,9440000,11.229,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 11.23ms",2025-06-09 14:09:11.600,2025-06-09 14:09:25.191
2025-06-09 14:09:25.624,flow_454,h1,h5,10.0.1.1,10.0.3.1,ping,320,0,7.698,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.031/7.698/8.350/0.525 ms",2025-06-09 14:09:25.624,2025-06-09 14:09:29.652
2025-06-09 14:09:05.576,flow_446,h3,h6,10.0.2.1,10.0.3.2,iperf,1572864,12600000,9.577,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.58ms",2025-06-09 14:09:05.576,2025-06-09 14:09:29.208
2025-06-09 14:09:31.146,flow_457,h8,h6,10.0.4.2,10.0.3.2,ping,320,0,8.197,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.029/8.197/8.300/0.112 ms",2025-06-09 14:09:31.146,2025-06-09 14:09:35.178
2025-06-09 14:09:14.608,flow_452,h3,h8,10.0.2.1,10.0.4.2,mtr,640,0,18.03,32.583861,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(13.7ms,0%loss) | small_pkt(12.5ms,0%loss) | large_pkt(20.1ms,0%loss) | rapid(25.8ms,0%loss) | Jitter: 74.2% | Successful: 4/4",2025-06-09 14:09:14.608,2025-06-09 14:09:47.192
2025-06-09 14:09:36.163,flow_459,h7,h8,10.0.4.1,10.0.4.2,mtr,640,0,6.31,11.927637,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(1.8ms,0%loss) | small_pkt(4.7ms,0%loss) | large_pkt(7.0ms,0%loss) | rapid(11.8ms,0%loss) | Jitter: 158.9% | Successful: 4/4",2025-06-09 14:09:36.163,2025-06-09 14:09:48.091
2025-06-09 14:09:48.678,flow_460,h8,h6,10.0.4.2,10.0.3.2,ping,320,0,20.832,5,0,SUCCESS,"Packet Loss: 0%, RTT: 19.096/20.832/23.156/1.376 ms",2025-06-09 14:09:48.678,2025-06-09 14:09:52.709
2025-06-09 14:09:26.125,flow_455,h3,h1,10.0.2.1,10.0.1.1,mtr,640,0,129.59,27.569881,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(7.9ms,0%loss) | small_pkt(10.8ms,0%loss) | large_pkt(163.6ms,0%loss) | rapid(336.1ms,0%loss) | Jitter: 253.3% | Successful: 4/4",2025-06-09 14:09:26.125,2025-06-09 14:09:53.696
2025-06-09 14:09:11.096,flow_449,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,19.413,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 19.41ms",2025-06-09 14:09:11.096,2025-06-09 14:09:54.350
2025-06-09 14:09:28.636,flow_456,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,11.039,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 11.04ms",2025-06-09 14:09:28.636,2025-06-09 14:09:56.294
2025-06-09 14:09:31.652,flow_458,h1,h3,10.0.1.1,10.0.2.1,iperf,786432,6290000,8.236,10,0,SUCCESS,"Transfer: 768 KBytes, Bandwidth: 6.29 Mbits/sec | Latency: 8.24ms",2025-06-09 14:09:31.652,2025-06-09 14:09:58.359
2025-06-09 14:09:56.689,flow_464,h6,h2,10.0.3.2,10.0.1.2,ping,320,0,13.491,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.992/13.491/22.169/6.513 ms",2025-06-09 14:09:56.689,2025-06-09 14:10:00.719
2025-06-09 14:09:53.684,flow_462,h2,h3,10.0.1.2,10.0.2.1,iperf,1174405,9440000,241.448,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 241.45ms",2025-06-09 14:09:53.684,2025-06-09 14:10:08.625
2025-06-09 14:10:02.214,flow_467,h8,h7,10.0.4.2,10.0.4.1,mtr,640,0,0.07,12.140958,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.1ms,0%loss) | small_pkt(0.0ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 133.8% | Successful: 4/4",2025-06-09 14:10:02.214,2025-06-09 14:10:14.355
2025-06-09 14:09:49.180,flow_461,h6,h2,10.0.3.2,10.0.1.2,iperf,1174405,9440000,7.514,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 7.51ms",2025-06-09 14:09:49.180,2025-06-09 14:10:10.783
2025-06-09 14:09:56.188,flow_463,h2,h3,10.0.1.2,10.0.2.1,mtr,640,0,37.63,22.357731,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(122.1ms,0%loss) | small_pkt(12.6ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(8.0ms,0%loss) | Jitter: 303.6% | Successful: 4/4",2025-06-09 14:09:56.188,2025-06-09 14:10:18.546
2025-06-09 14:10:10.730,flow_468,h6,h5,10.0.3.2,10.0.3.1,mtr,640,0,1.47,12.135597,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(5.6ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 375.2% | Successful: 4/4",2025-06-09 14:10:10.730,2025-06-09 14:10:22.866
2025-06-09 14:10:20.265,flow_471,h1,h5,10.0.1.1,10.0.3.1,ping,320,0,8.0,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.198/8.000/9.196/1.027 ms",2025-06-09 14:10:20.265,2025-06-09 14:10:24.289
2025-06-09 14:10:25.279,flow_473,h6,h2,10.0.3.2,10.0.1.2,ping,320,0,422.669,5,0,SUCCESS,"Packet Loss: 0%, RTT: 382.915/422.669/440.209/20.846 ms",2025-06-09 14:10:25.279,2025-06-09 14:10:29.716
